,dispersion-pval
306,0.578
307,0.739
308,0.132
309,0.663
310,0.313
311,0.596
312,0.621
313,0.696
314,0.579
315,0.676
316,0.451
317,0.141
318,0.598
319,0.16
320,0.6605
321,0.637
322,0.639
323,0.282
324,0.034
325,0.618
326,0.138
327,0.736
328,0.599
329,0.245
330,0.018
331,0.559
332,0.473
333,0.084
334,0.322
335,0.367
336,0.3075
337,0.071
338,0.698
339,0.533
340,0.647
341,0.391
342,0.746
343,0.358
344,0.593
345,0.281
346,0.543
347,0.086
348,0.152
349,0.751
350,0.377
351,0.149
352,0.132
353,0.729
354,0.723
355,0.33
356,0.071
357,0.727
358,0.066
359,0.712
360,0.714
361,0.462
362,0.736
363,0.505
364,0.642
365,0.461
366,0.19
367,0.667
368,0.427
369,0.559
370,0.155
371,0.74
372,0.728
373,0.557
374,0.268
375,0.472
376,0.664
377,0.62
378,0.684
379,0.405
380,0.651
381,0.655
382,0.674
383,0.437
384,0.658
385,0.236
386,0.487
387,0.349
388,0.053
389,0.519
390,0.662
391,0.427
392,0.083
393,0.622
394,0.698
395,0.275
396,0.057
397,0.352
398,0.113
399,0.313
400,0.296
401,0.423
402,0.33
403,0.635
404,0.733
405,0.714
406,0.335
407,0.664
408,0.447
409,0.523
410,0.7355
411,0.544
412,0.643
413,0.717
414,0.448
415,0.359
416,0.727
417,0.098
418,0.34
419,0.16
420,0.409
421,0.571
422,0.705
423,0.676
424,0.721
425,0.443
426,0.684
427,0.603
428,0.719
429,0.668
430,0.262
431,0.719
432,0.451
433,0.647
434,0.09
435,0.721
436,0.726
437,0.664
438,0.748
439,0.183
440,0.68
441,0.577
442,0.281
443,0.112
444,0.667
445,0.553
446,0.58
447,0.69
448,0.445
449,0.25
450,0.192
451,0.638
452,0.338
453,0.731
454,0.685
455,0.714
456,0.358
457,0.417
458,0.549
459,0.612
460,0.339
461,0.356
462,0.276
463,0.664
464,0.677
465,0.711
466,0.271
467,0.172
468,0.313
469,0.518
470,0.407
471,0.07
472,0.589
473,0.569
474,0.736
475,0.633
476,0.622
477,0.677
478,0.289
479,0.072
480,0.616
481,0.735
482,0.321
483,0.369
484,0.527
485,0.719
486,0.474
487,0.725
488,0.005
489,0.262
490,0.638
491,0.25
492,0.228
493,0.395
494,0.194
495,0.481
496,0.628
497,0.593
498,0.563
499,0.406
500,0.494
501,0.113
502,0.376
503,0.092
504,0.675
505,0.708
506,0.547
507,0.415
508,0.575
509,0.183
510,0.025
511,0.304
512,0.502
513,0.589
514,0.461
515,0.674
516,0.355
517,0.716
518,0.685
519,0.281
520,0.043
521,0.06
522,0.621
523,0.687
524,0.653
525,0.729
526,0.126
527,0.698
528,0.567
529,0.711
530,0.68
531,0.643
532,0.604
533,0.736
534,0.634
535,0.116
536,0.369
537,0.476
538,0.704
539,0.326
540,0.457
541,0.39
542,0.149
543,0.67
544,0.532
545,0.51
546,0.703
547,0.524
548,0.694
549,0.32
550,0.389
551,0.718
552,0.41
553,0.336
554,0.465
555,0.296
556,0.742
557,0.63
558,0.693
559,0.729
560,0.688
561,0.148
562,0.528
563,0.657
564,0.483
565,0.693
566,0.636
567,0.13
568,0.633
569,0.652
570,0.714
571,0.701
572,0.36
573,0.416
574,0.258
575,0.729
576,0.687
577,0.538
578,0.744
579,0.688
580,0.364
581,0.569
582,0.039
583,0.264
584,0.19
585,0.596
586,0.594
587,0.429
588,0.701
589,0.55
590,0.611
591,0.105
592,0.736
593,0.706
594,0.392
595,0.1
596,0.701
597,0.372
598,0.721
599,0.695
600,0.229
601,0.496
602,0.665
603,0.692
604,0.567
605,0.555
606,0.559
607,0.319
608,0.404
609,0.316
610,0.071
611,0.26
612,0.605
613,0.727
614,0.539
615,0.378
616,0.719
617,0.103
618,0.62
619,0.427
620,0.445
621,0.62
622,0.58
623,0.553
624,0.437
625,0.514
626,0.68
627,0.706
628,0.467
629,0.582
630,0.627
631,0.461
632,0.39
633,0.751
634,0.491
635,0.655
636,0.587
637,0.63
638,0.234
639,0.318
640,0.734
641,0.671
642,0.71
643,0.724
644,0.624
645,0.621
646,0.732
647,0.605
648,0.261
649,0.559
650,0.715
651,0.712
652,0.481
653,0.632
654,0.307
655,0.62
656,0.618
657,0.724
658,0.406
659,0.734
660,0.282
661,0.092
662,0.646
663,0.712
664,0.578
665,0.6
666,0.704
667,0.719
668,0.471
669,0.548
670,0.137
671,0.583
672,0.488
673,0.412
674,0.706
675,0.599
676,0.033
677,0.675
678,0.355
679,0.115
680,0.292
681,0.294
682,0.131
683,0.378
684,0.422
685,0.682
686,0.593
687,0.722
688,0.701
689,0.705
690,0.459
691,0.693
692,0.024
693,0.624
694,0.168
695,0.718
696,0.425
697,0.73
698,0.62
699,0.205
700,0.448
701,0.469
702,0.619
703,0.668
704,0.722
705,0.494
706,0.599
707,0.585
708,0.694
709,0.727
710,0.396
711,0.633
712,0.552
713,0.296
714,0.723
715,0.584
716,0.719
717,0.598
718,0.665
719,0.541
720,0.646
721,0.482
722,0.265
723,0.62
724,0.145
725,0.738
726,0.094
727,0.268
728,0.765
729,0.73
730,0.694
731,0.485
732,0.76
733,0.705
734,0.684
735,0.217
736,0.699
737,0.65
738,0.684
739,0.688
740,0.582
741,0.728
742,0.649
743,0.357
744,0.689
745,0.552
746,0.426
747,0.731
748,0.262
749,0.592
750,0.417
751,0.735
752,0.118
753,0.75
754,0.446
755,0.634
756,0.7
757,0.098
758,0.296
759,0.72
760,0.32
761,0.744
762,0.409
763,0.616
764,0.687
765,0.591
766,0.706
767,0.719
768,0.533
769,0.304
770,0.717
771,0.263
772,0.126
773,0.189
774,0.107
775,0.663
776,0.664
777,0.406
778,0.555
779,0.421
780,0.352
781,0.602
782,0.726
783,0.37
784,0.471
785,0.719
786,0.749
787,0.124
788,0.334
789,0.186
790,0.319
791,0.428
792,0.755
793,0.634
794,0.687
795,0.672
796,0.34
797,0.578
798,0.7165
799,0.381
800,0.727
801,0.443
802,0.72
803,0.7105
804,0.409
805,0.677
806,0.699
807,0.59
808,0.444
809,0.694
810,0.699
811,0.203
812,0.382
813,0.391
814,0.598
815,0.638
816,0.405
817,0.528
818,0.513
819,0.218
820,0.456
821,0.671
822,0.702
823,0.517
824,0.497
825,0.436
826,0.754
827,0.747
828,0.623
829,0.697
830,0.627
831,0.171
832,0.369
833,0.069
834,0.478
835,0.285
836,0.545
837,0.681
838,0.603
839,0.571
840,0.339
841,0.498
842,0.751
843,0.456
844,0.385
845,0.668
846,0.163
847,0.316
848,0.021
849,0.673
850,0.462
851,0.744
852,0.221
853,0.594
854,0.452
855,0.735
856,0.189
857,0.668
858,0.7
859,0.725
860,0.581
861,0.297
862,0.65
863,0.57
864,0.674
865,0.683
866,0.1
867,0.134
868,0.725
869,0.729
870,0.679
871,0.718
872,0.42
873,0.667
874,0.39
875,0.713
876,0.109
877,0.617
878,0.621
879,0.608
880,0.157
881,0.051
882,0.719
883,0.134
884,0.671
885,0.45
886,0.623
887,0.246
888,0.082
889,0.732
890,0.738
891,0.463
892,0.624
893,0.056
894,0.237
895,0.731
896,0.704
897,0.559
898,0.401
899,0.124
900,0.328
901,0.511
902,0.043
903,0.587
904,0.693
905,0.704
906,0.696
907,0.415
908,0.144
909,0.723
910,0.104
911,0.46
912,0.22
913,0.294
914,0.734
915,0.762
916,0.14
917,0.676
918,0.323
919,0.279
920,0.739
921,0.653
922,0.523
923,0.702
924,0.5
925,0.626
926,0.389
927,0.354
928,0.742
929,0.357
930,0.721
931,0.178
932,0.705
933,0.708
934,0.18
935,0.621
936,0.6
937,0.649
938,0.603
939,0.2455
940,0.046
941,0.516
942,0.649
943,0.661
944,0.222
945,0.734
946,0.631
947,0.504
948,0.651
949,0.349
950,0.214
951,0.364
952,0.216
953,0.152
954,0.338
955,0.214
956,0.654
957,0.732
958,0.668
959,0.559
960,0.699
961,0.5085
962,0.478
963,0.223
964,0.709
965,0.648
966,0.508
967,0.715
968,0.734
969,0.373
970,0.736
971,0.496
972,0.631
973,0.12
974,0.538
975,0.685
976,0.67
977,0.325
978,0.36
979,0.745
980,0.699
981,0.435
982,0.753
983,0.72
984,0.727
985,0.464
986,0.179
987,0.714
988,0.719
989,0.051
990,0.578
991,0.683
992,0.474
993,0.2925
994,0.302
995,0.457
996,0.687
997,0.459
998,0.234
999,0.584
