,dispersion-pval
817,0.245
818,0.72
819,0.192
820,0.484
821,0.66
822,0.681
823,0.757
824,0.723
825,0.701
826,0.704
827,0.283
828,0.633
829,0.75
830,0.57
831,0.712
832,0.677
833,0.716
834,0.667
835,0.614
836,0.726
837,0.647
838,0.309
839,0.662
840,0.747
841,0.145
842,0.182
843,0.65
844,0.254
845,0.611
846,0.306
847,0.265
848,0.657
849,0.543
850,0.549
851,0.411
852,0.69
853,0.386
854,0.432
855,0.419
856,0.274
857,0.539
858,0.69
859,0.624
860,0.735
861,0.697
862,0.637
863,0.686
864,0.227
865,0.647
866,0.53
867,0.582
868,0.437
869,0.689
870,0.494
871,0.329
872,0.319
873,0.389
874,0.285
875,0.495
876,0.737
877,0.508
878,0.737
879,0.729
880,0.587
881,0.382
882,0.504
883,0.631
884,0.079
885,0.736
886,0.233
887,0.396
888,0.246
889,0.725
890,0.237
891,0.59
892,0.712
893,0.622
894,0.418
895,0.635
896,0.477
897,0.196
898,0.602
899,0.688
900,0.664
901,0.238
902,0.674
903,0.722
904,0.233
905,0.625
906,0.624
907,0.078
908,0.757
909,0.699
910,0.739
911,0.28
912,0.541
913,0.61
914,0.492
915,0.188
916,0.729
917,0.748
918,0.376
919,0.606
920,0.608
921,0.719
922,0.211
923,0.255
924,0.531
925,0.735
926,0.425
927,0.303
928,0.708
929,0.732
930,0.751
931,0.585
932,0.256
933,0.733
934,0.691
935,0.125
936,0.651
937,0.572
938,0.686
939,0.566
940,0.339
941,0.411
942,0.747
943,0.736
944,0.607
945,0.221
946,0.778
947,0.049
948,0.08
949,0.691
950,0.462
951,0.631
952,0.358
953,0.735
954,0.074
955,0.317
956,0.661
957,0.346
958,0.728
959,0.721
960,0.127
961,0.188
962,0.621
963,0.268
964,0.518
965,0.45
966,0.734
967,0.641
968,0.082
969,0.687
970,0.436
971,0.078
972,0.137
973,0.511
974,0.682
975,0.737
976,0.411
977,0.35
978,0.419
979,0.646
980,0.535
981,0.651
982,0.527
983,0.675
984,0.034
985,0.556
986,0.458
987,0.723
988,0.733
989,0.439
990,0.247
991,0.584
992,0.643
993,0.435
994,0.075
995,0.61
996,0.182
997,0.113
998,0.699
999,0.406
