,dispersion-pval
668,0.001
669,0.035
670,0.077
671,0.752
672,0.175
673,0.041
674,0.001
675,0.204
676,0.024
677,0.137
678,0.016
679,0.001
680,0.74
681,0.001
682,0.139
683,0.145
684,0.02
685,0.167
686,0.094
687,0.323
688,0.12
689,0.004
690,0.001
691,0.51
692,0.012
693,0.067
694,0.001
695,0.274
696,0.16
697,0.145
698,0.02
699,0.241
700,0.082
701,0.039
702,0.002
703,0.15
704,0.004
705,0.001
706,0.218
707,0.112
708,0.001
709,0.001
710,0.042
711,0.017
712,0.13
713,0.012
714,0.001
715,0.159
716,0.059
717,0.066
718,0.097
719,0.127
720,0.269
721,0.001
722,0.1665
723,0.002
724,0.015
725,0.002
726,0.544
727,0.002
728,0.015
729,0.099
730,0.018
731,0.065
732,0.032
733,0.003
734,0.341
735,0.27
736,0.001
737,0.019
738,0.37
739,0.029
740,0.086
741,0.063
742,0.008
743,0.003
744,0.31
745,0.028
746,0.109
747,0.002
748,0.445
749,0.001
750,0.09
751,0.012
752,0.524
753,0.001
754,0.001
755,0.003
756,0.007
757,0.105
758,0.038
759,0.215
760,0.049
761,0.046
762,0.004
763,0.099
764,0.005
765,0.002
766,0.168
767,0.025
768,0.01
769,0.298
770,0.083
771,0.202
772,0.002
773,0.016
774,0.133
775,0.023
776,0.006
777,0.607
778,0.116
779,0.731
780,0.164
781,0.011
782,0.003
783,0.051
784,0.036
785,0.123
786,0.002
787,0.004
788,0.087
789,0.001
790,0.002
791,0.143
792,0.002
793,0.02
794,0.107
795,0.017
796,0.101
797,0.001
798,0.001
799,0.008
800,0.001
801,0.033
802,0.498
803,0.215
804,0.686
805,0.187
806,0.02
807,0.009
808,0.02
809,0.016
810,0.294
811,0.029
812,0.005
813,0.147
814,0.089
815,0.029
816,0.042
817,0.095
818,0.239
819,0.006
820,0.076
821,0.155
822,0.01
823,0.045
824,0.179
825,0.002
826,0.622
827,0.148
828,0.0885
829,0.036
830,0.129
831,0.063
832,0.081
833,0.036
834,0.013
835,0.003
836,0.327
837,0.082
838,0.304
839,0.135
840,0.011
841,0.008
842,0.005
843,0.048
844,0.108
845,0.612
846,0.461
847,0.03
848,0.68
849,0.029
850,0.002
851,0.133
852,0.515
853,0.002
854,0.487
855,0.044
856,0.099
857,0.182
858,0.064
859,0.165
860,0.002
861,0.148
862,0.067
863,0.289
864,0.38
865,0.435
866,0.458
867,0.022
868,0.163
869,0.004
870,0.552
871,0.145
872,0.012
873,0.727
874,0.006
875,0.37
876,0.077
877,0.4
878,0.241
879,0.012
880,0.162
881,0.573
882,0.002
883,0.138
884,0.196
885,0.007
886,0.195
887,0.114
888,0.014
889,0.004
890,0.258
891,0.164
892,0.403
893,0.037
894,0.005
895,0.233
896,0.006
897,0.008
898,0.196
899,0.006
900,0.029
901,0.068
902,0.002
903,0.001
904,0.018
905,0.002
906,0.05
907,0.29
908,0.118
909,0.024
910,0.002
911,0.003
912,0.074
913,0.001
914,0.001
915,0.005
916,0.008
917,0.006
918,0.009
919,0.001
920,0.011
921,0.02
922,0.006
923,0.001
924,0.01
925,0.002
926,0.015
927,0.675
928,0.528
929,0.076
930,0.008
931,0.028
932,0.041
933,0.022
934,0.094
935,0.064
936,0.005
937,0.039
938,0.018
939,0.294
940,0.454
941,0.002
942,0.005
943,0.001
944,0.001
945,0.001
946,0.365
947,0.009
948,0.223
949,0.186
950,0.105
951,0.001
952,0.001
953,0.217
954,0.005
955,0.049
956,0.121
957,0.032
958,0.154
959,0.495
960,0.014
961,0.006
962,0.687
963,0.022
964,0.216
965,0.005
966,0.331
967,0.001
968,0.063
969,0.042
970,0.018
971,0.088
972,0.009
973,0.073
974,0.088
975,0.062
976,0.01
977,0.673
978,0.213
979,0.001
980,0.035
981,0.121
982,0.021
983,0.004
984,0.115
985,0.011
986,0.111
987,0.192
988,0.244
989,0.399
990,0.001
991,0.015
992,0.003
993,0.04
994,0.111
995,0.259
996,0.002
997,0.002
998,0.128
999,0.013
