,dispersion-pval
212,0.168
213,0.319
214,0.056
215,0.605
216,0.369
217,0.102
218,0.651
219,0.055
220,0.072
221,0.278
222,0.025
223,0.06
224,0.3015
225,0.307
226,0.245
227,0.145
228,0.01
229,0.304
230,0.047
231,0.237
232,0.041
233,0.457
234,0.679
235,0.081
236,0.232
237,0.119
238,0.038
239,0.461
240,0.269
241,0.152
242,0.242
243,0.042
244,0.49
245,0.111
246,0.003
247,0.142
248,0.019
249,0.012
250,0.328
251,0.07
252,0.023
253,0.24
254,0.035
255,0.258
256,0.121
257,0.14
258,0.046
259,0.18
260,0.483
261,0.105
262,0.001
263,0.644
264,0.547
265,0.021
266,0.104
267,0.567
268,0.056
269,0.212
270,0.333
271,0.091
272,0.366
273,0.306
274,0.233
275,0.236
276,0.023
277,0.076
278,0.191
279,0.058
280,0.093
281,0.006
282,0.035
283,0.019
284,0.012
285,0.085
286,0.041
287,0.288
288,0.081
289,0.021
290,0.113
291,0.122
292,0.257
293,0.093
294,0.21
295,0.234
296,0.353
297,0.116
298,0.139
299,0.32
300,0.512
301,0.023
302,0.473
303,0.41
304,0.001
305,0.016
306,0.037
307,0.004
308,0.288
309,0.035
310,0.228
311,0.153
312,0.268
313,0.071
314,0.618
315,0.001
316,0.044
317,0.199
318,0.117
319,0.405
320,0.389
321,0.203
322,0.114
323,0.004
324,0.201
325,0.01
326,0.033
327,0.022
328,0.196
329,0.002
330,0.523
331,0.285
332,0.017
333,0.022
334,0.089
335,0.282
336,0.016
337,0.044
338,0.185
339,0.155
340,0.291
341,0.081
342,0.08
343,0.539
344,0.024
345,0.156
346,0.439
347,0.002
348,0.138
349,0.212
350,0.278
351,0.678
352,0.157
353,0.142
354,0.104
355,0.097
356,0.364
357,0.059
358,0.046
359,0.2
360,0.493
361,0.216
362,0.475
363,0.056
364,0.559
365,0.092
366,0.11
367,0.012
368,0.221
369,0.113
370,0.612
371,0.214
372,0.138
373,0.064
374,0.02
375,0.005
376,0.612
377,0.017
378,0.258
379,0.475
380,0.017
381,0.035
382,0.428
383,0.47
384,0.043
385,0.523
386,0.003
387,0.022
388,0.273
389,0.127
390,0.036
391,0.206
392,0.078
393,0.008
394,0.138
395,0.028
396,0.393
397,0.099
398,0.36
399,0.011
400,0.144
401,0.007
402,0.04
403,0.62
404,0.043
405,0.153
406,0.356
407,0.012
408,0.037
409,0.323
410,0.218
411,0.043
412,0.069
413,0.123
414,0.021
415,0.55
416,0.308
417,0.04
418,0.007
419,0.174
420,0.003
421,0.302
422,0.208
423,0.058
424,0.002
425,0.243
426,0.639
427,0.361
428,0.106
429,0.095
430,0.079
431,0.138
432,0.117
433,0.004
434,0.137
435,0.21
436,0.43
437,0.034
438,0.04
439,0.156
440,0.069
441,0.005
442,0.187
443,0.536
444,0.638
445,0.087
446,0.331
447,0.291
448,0.035
449,0.106
450,0.192
451,0.008
452,0.202
453,0.658
454,0.098
455,0.007
456,0.022
457,0.003
458,0.137
459,0.002
460,0.139
461,0.084
462,0.008
463,0.044
464,0.688
465,0.111
466,0.068
467,0.007
468,0.034
469,0.083
470,0.045
471,0.125
472,0.421
473,0.186
474,0.077
475,0.017
476,0.083
477,0.061
478,0.26
479,0.059
480,0.167
481,0.009
482,0.167
483,0.569
484,0.626
485,0.05
486,0.44
487,0.602
488,0.025
489,0.217
490,0.088
491,0.117
492,0.135
493,0.311
494,0.274
495,0.105
496,0.014
497,0.184
498,0.278
499,0.179
500,0.006
501,0.31
502,0.48
503,0.071
504,0.67
505,0.63
506,0.46
507,0.508
508,0.273
509,0.439
510,0.359
511,0.132
512,0.349
513,0.016
514,0.097
515,0.026
516,0.408
517,0.111
518,0.013
519,0.03
520,0.02
521,0.048
522,0.259
523,0.135
524,0.011
525,0.006
526,0.094
527,0.069
528,0.558
529,0.189
530,0.03
531,0.02
532,0.193
533,0.043
534,0.418
535,0.3
536,0.075
537,0.091
538,0.069
539,0.199
540,0.011
541,0.017
542,0.089
543,0.71
544,0.578
545,0.093
546,0.121
547,0.68
548,0.099
549,0.183
550,0.009
551,0.239
552,0.05
553,0.199
554,0.222
555,0.028
556,0.11
557,0.06
558,0.042
559,0.012
560,0.17
561,0.066
562,0.089
563,0.159
564,0.098
565,0.237
566,0.099
567,0.457
568,0.063
569,0.152
570,0.033
571,0.298
572,0.057
573,0.534
574,0.253
575,0.115
576,0.022
577,0.471
578,0.201
579,0.035
580,0.168
581,0.677
582,0.087
583,0.691
584,0.075
585,0.042
586,0.373
587,0.045
588,0.648
589,0.417
590,0.584
591,0.247
592,0.231
593,0.499
594,0.654
595,0.028
596,0.024
597,0.638
598,0.483
599,0.017
600,0.05
601,0.464
602,0.687
603,0.005
604,0.175
605,0.028
606,0.031
607,0.137
608,0.648
609,0.151
610,0.517
611,0.711
612,0.005
613,0.514
614,0.018
615,0.308
616,0.372
617,0.164
618,0.37
619,0.471
620,0.045
621,0.091
622,0.263
623,0.169
624,0.058
625,0.018
626,0.347
627,0.026
628,0.31
629,0.057
630,0.681
631,0.044
632,0.083
633,0.034
634,0.205
635,0.42
636,0.485
637,0.004
638,0.074
639,0.306
640,0.351
641,0.214
642,0.02
643,0.025
644,0.172
645,0.385
646,0.441
647,0.022
648,0.666
649,0.054
650,0.104
651,0.418
652,0.391
653,0.037
654,0.276
655,0.574
656,0.029
657,0.531
658,0.047
659,0.65
660,0.01
661,0.06
662,0.21
663,0.005
664,0.045
665,0.235
666,0.043
667,0.006
668,0.632
669,0.065
670,0.259
671,0.12
672,0.058
673,0.261
674,0.309
675,0.172
676,0.179
677,0.015
678,0.163
679,0.545
680,0.002
681,0.69
682,0.062
683,0.169
684,0.045
685,0.144
686,0.032
687,0.071
688,0.011
689,0.176
690,0.015
691,0.097
692,0.044
693,0.012
694,0.017
695,0.104
696,0.467
697,0.06
698,0.462
699,0.034
700,0.001
701,0.251
702,0.075
703,0.587
704,0.152
705,0.01
706,0.201
707,0.014
708,0.281
709,0.452
710,0.214
711,0.007
712,0.001
713,0.091
714,0.164
715,0.301
716,0.005
717,0.004
718,0.003
719,0.442
720,0.216
721,0.131
722,0.321
723,0.413
724,0.096
725,0.081
726,0.601
727,0.144
728,0.017
729,0.195
730,0.0375
731,0.087
732,0.256
733,0.347
734,0.045
735,0.55
736,0.33
737,0.021
738,0.27
739,0.086
740,0.07
741,0.211
742,0.253
743,0.036
744,0.134
745,0.046
746,0.049
747,0.087
748,0.02
749,0.361
750,0.007
751,0.026
752,0.039
753,0.092
754,0.054
755,0.015
756,0.031
757,0.212
758,0.288
759,0.033
760,0.013
761,0.087
762,0.031
763,0.664
764,0.33
765,0.118
766,0.194
767,0.088
768,0.005
769,0.024
770,0.503
771,0.023
772,0.029
773,0.275
774,0.554
775,0.351
776,0.042
777,0.078
778,0.522
779,0.005
780,0.567
781,0.008
782,0.184
783,0.175
784,0.083
785,0.665
786,0.241
787,0.026
788,0.234
789,0.655
790,0.299
791,0.006
792,0.001
793,0.127
794,0.202
795,0.032
796,0.113
797,0.026
798,0.126
799,0.35
800,0.702
801,0.04
802,0.009
803,0.008
804,0.377
805,0.257
806,0.026
807,0.038
808,0.585
809,0.366
810,0.044
811,0.145
812,0.695
813,0.577
814,0.016
815,0.116
816,0.001
817,0.471
818,0.024
819,0.059
820,0.024
821,0.424
822,0.201
823,0.67
824,0.226
825,0.635
826,0.184
827,0.555
828,0.44
829,0.159
830,0.174
831,0.08
832,0.702
833,0.039
834,0.016
835,0.044
836,0.012
837,0.009
838,0.168
839,0.624
840,0.047
841,0.065
842,0.217
843,0.018
844,0.027
845,0.209
846,0.089
847,0.001
848,0.524
849,0.264
850,0.023
851,0.285
852,0.017
853,0.433
854,0.022
855,0.027
856,0.01
857,0.68
858,0.119
859,0.101
860,0.017
861,0.116
862,0.079
863,0.392
864,0.349
865,0.209
866,0.247
867,0.522
868,0.007
869,0.043
870,0.359
871,0.063
872,0.606
873,0.571
874,0.026
875,0.033
876,0.094
877,0.276
878,0.003
879,0.042
880,0.244
881,0.021
882,0.026
883,0.011
884,0.009
885,0.176
886,0.015
887,0.287
888,0.116
889,0.027
890,0.44
891,0.082
892,0.034
893,0.073
894,0.259
895,0.375
896,0.571
897,0.021
898,0.16
899,0.088
900,0.052
901,0.406
902,0.419
903,0.648
904,0.026
905,0.1
906,0.017
907,0.022
908,0.134
909,0.033
910,0.619
911,0.112
912,0.093
913,0.216
914,0.274
915,0.627
916,0.031
917,0.328
918,0.468
919,0.001
920,0.055
921,0.369
922,0.197
923,0.066
924,0.008
925,0.024
926,0.201
927,0.131
928,0.052
929,0.005
930,0.172
931,0.162
932,0.017
933,0.023
934,0.236
935,0.018
936,0.036
937,0.027
938,0.037
939,0.004
940,0.019
941,0.095
942,0.507
943,0.301
944,0.065
945,0.469
946,0.175
947,0.013
948,0.085
949,0.062
950,0.091
951,0.476
952,0.027
953,0.255
954,0.25
955,0.304
956,0.647
957,0.093
958,0.063
959,0.029
960,0.038
961,0.184
962,0.009
963,0.1
964,0.079
965,0.111
966,0.295
967,0.048
968,0.045
969,0.071
970,0.297
971,0.003
972,0.258
973,0.109
974,0.106
975,0.086
976,0.004
977,0.268
978,0.277
979,0.458
980,0.305
981,0.133
982,0.541
983,0.381
984,0.19
985,0.588
986,0.407
987,0.362
988,0.183
989,0.204
990,0.431
991,0.002
992,0.15
993,0.062
994,0.248
995,0.635
996,0.066
997,0.014
998,0.195
999,0.184
