,dispersion-pval
573,0.001
574,0.002
575,0.001
576,0.022
577,0.01
578,0.012
579,0.003
580,0.007
581,0.16
582,0.001
583,0.008
584,0.594
585,0.06
586,0.001
587,0.064
588,0.003
589,0.002
590,0.007
591,0.007
592,0.001
593,0.04
594,0.001
595,0.07
596,0.051
597,0.011
598,0.022
599,0.013
600,0.005
601,0.314
602,0.001
603,0.008
604,0.002
605,0.015
606,0.007
607,0.486
608,0.008
609,0.001
610,0.006
611,0.016
612,0.021
613,0.002
614,0.01
615,0.001
616,0.002
617,0.002
618,0.601
619,0.02
620,0.053
621,0.002
622,0.001
623,0.051
624,0.001
625,0.001
626,0.001
627,0.001
628,0.009
629,0.018
630,0.038
631,0.007
632,0.006
633,0.002
634,0.023
635,0.001
636,0.053
637,0.1
638,0.001
639,0.003
640,0.001
641,0.001
642,0.001
643,0.001
644,0.069
645,0.015
646,0.018
647,0.003
648,0.001
649,0.339
650,0.001
651,0.001
652,0.011
653,0.003
654,0.002
655,0.005
656,0.148
657,0.005
658,0.001
659,0.017
660,0.003
661,0.001
662,0.001
663,0.006
664,0.004
665,0.001
666,0.001
667,0.001
668,0.003
669,0.003
670,0.001
671,0.001
672,0.025
673,0.006
674,0.037
675,0.001
676,0.031
677,0.001
678,0.048
679,0.1
680,0.015
681,0.004
682,0.041
683,0.017
684,0.002
685,0.021
686,0.035
687,0.002
688,0.043
689,0.001
690,0.039
691,0.002
692,0.119
693,0.001
694,0.001
695,0.037
696,0.004
697,0.017
698,0.007
699,0.022
700,0.001
701,0.007
702,0.001
703,0.007
704,0.009
705,0.001
706,0.001
707,0.005
708,0.001
709,0.003
710,0.001
711,0.001
712,0.002
713,0.001
714,0.004
715,0.061
716,0.004
717,0.009
718,0.019
719,0.016
720,0.007
721,0.005
722,0.002
723,0.014
724,0.002
725,0.575
726,0.052
727,0.002
728,0.002
729,0.032
730,0.001
731,0.002
732,0.01
733,0.001
734,0.005
735,0.002
736,0.001
737,0.012
738,0.002
739,0.017
740,0.021
741,0.724
742,0.001
743,0.003
744,0.002
745,0.001
746,0.001
747,0.005
748,0.005
749,0.012
750,0.008
751,0.008
752,0.002
753,0.001
754,0.053
755,0.004
756,0.001
757,0.001
758,0.002
759,0.003
760,0.004
761,0.005
762,0.002
763,0.001
764,0.001
765,0.002
766,0.002
767,0.002
768,0.006
769,0.038
770,0.014
771,0.032
772,0.004
773,0.004
774,0.019
775,0.002
776,0.001
777,0.001
778,0.004
779,0.002
780,0.027
781,0.001
782,0.001
783,0.01
784,0.001
785,0.006
786,0.001
787,0.011
788,0.044
789,0.001
790,0.001
791,0.005
792,0.064
793,0.012
794,0.012
795,0.035
796,0.015
797,0.152
798,0.001
799,0.004
800,0.001
801,0.002
802,0.017
803,0.003
804,0.029
805,0.001
806,0.003
807,0.003
808,0.001
809,0.002
810,0.001
811,0.416
812,0.002
813,0.382
814,0.018
815,0.003
816,0.045
817,0.222
818,0.001
819,0.005
820,0.165
821,0.001
822,0.003
823,0.052
824,0.013
825,0.001
826,0.008
827,0.093
828,0.035
829,0.003
830,0.011
831,0.01
832,0.012
833,0.073
834,0.007
835,0.063
836,0.292
837,0.114
838,0.026
839,0.003
840,0.16
841,0.002
842,0.001
843,0.044
844,0.066
845,0.001
846,0.001
847,0.001
848,0.173
849,0.002
850,0.036
851,0.001
852,0.001
853,0.002
854,0.001
855,0.051
856,0.127
857,0.002
858,0.001
859,0.02
860,0.027
861,0.003
862,0.002
863,0.005
864,0.029
865,0.067
866,0.004
867,0.005
868,0.001
869,0.001
870,0.001
871,0.007
872,0.005
873,0.013
874,0.016
875,0.001
876,0.001
877,0.004
878,0.016
879,0.015
880,0.095
881,0.02
882,0.124
883,0.001
884,0.045
885,0.007
886,0.001
887,0.172
888,0.004
889,0.335
890,0.016
891,0.003
892,0.001
893,0.161
894,0.001
895,0.102
896,0.001
897,0.009
898,0.001
899,0.001
900,0.047
901,0.001
902,0.115
903,0.064
904,0.001
905,0.004
906,0.003
907,0.039
908,0.003
909,0.002
910,0.007
911,0.026
912,0.078
913,0.003
914,0.074
915,0.004
916,0.005
917,0.001
918,0.001
919,0.003
920,0.002
921,0.006
922,0.004
923,0.018
924,0.006
925,0.001
926,0.003
927,0.001
928,0.201
929,0.233
930,0.172
931,0.026
932,0.006
933,0.008
934,0.001
935,0.124
936,0.004
937,0.029
938,0.006
939,0.013
940,0.006
941,0.001
942,0.002
943,0.001
944,0.105
945,0.002
946,0.012
947,0.001
948,0.002
949,0.029
950,0.007
951,0.001
952,0.006
953,0.001
954,0.381
955,0.002
956,0.057
957,0.004
958,0.001
959,0.021
960,0.001
961,0.016
962,0.007
963,0.002
964,0.006
965,0.026
966,0.015
967,0.001
968,0.001
969,0.001
970,0.008
971,0.003
972,0.001
973,0.001
974,0.029
975,0.049
976,0.01
977,0.002
978,0.009
979,0.008
980,0.001
981,0.001
982,0.001
983,0.055
984,0.029
985,0.001
986,0.017
987,0.03
988,0.003
989,0.15
990,0.002
991,0.001
992,0.008
993,0.012
994,0.001
995,0.001
996,0.001
997,0.001
998,0.005
999,0.001
