,dispersion-pval
197,0.016
198,0.004
199,0.001
200,0.049
201,0.042
202,0.001
203,0.01
204,0.005
205,0.007
206,0.004
207,0.002
208,0.001
209,0.037
210,0.032
211,0.004
212,0.003
213,0.005
214,0.017
215,0.009
216,0.013
217,0.008
218,0.001
219,0.015
220,0.006
221,0.006
222,0.003
223,0.001
224,0.001
225,0.001
226,0.048
227,0.014
228,0.003
229,0.011
230,0.009
231,0.014
232,0.001
233,0.09
234,0.011
235,0.003
236,0.002
237,0.022
238,0.009
239,0.031
240,0.014
241,0.001
242,0.004
243,0.003
244,0.001
245,0.015
246,0.019
247,0.008
248,0.038
249,0.003
250,0.001
251,0.002
252,0.022
253,0.011
254,0.0225
255,0.001
256,0.001
257,0.087
258,0.004
259,0.082
260,0.051
261,0.006
262,0.022
263,0.002
264,0.001
265,0.027
266,0.041
267,0.19
268,0.023
269,0.036
270,0.002
271,0.003
272,0.002
273,0.001
274,0.001
275,0.003
276,0.009
277,0.012
278,0.002
279,0.003
280,0.005
281,0.005
282,0.091
283,0.04
284,0.147
285,0.002
286,0.007
287,0.001
288,0.001
289,0.031
290,0.005
291,0.001
292,0.001
293,0.007
294,0.164
295,0.028
296,0.096
297,0.004
298,0.002
299,0.02
300,0.001
301,0.001
302,0.001
303,0.002
304,0.034
305,0.012
306,0.011
307,0.058
308,0.043
309,0.003
310,0.012
311,0.002
312,0.003
313,0.002
314,0.018
315,0.003
316,0.001
317,0.015
318,0.001
319,0.013
320,0.004
321,0.031
322,0.006
323,0.005
324,0.006
325,0.005
326,0.038
327,0.003
328,0.02
329,0.007
330,0.007
331,0.001
332,0.001
333,0.033
334,0.17
335,0.004
336,0.009
337,0.009
338,0.003
339,0.006
340,0.016
341,0.004
342,0.002
343,0.256
344,0.01
345,0.035
346,0.007
347,0.01
348,0.005
349,0.002
350,0.002
351,0.078
352,0.005
353,0.015
354,0.001
355,0.097
356,0.002
357,0.004
358,0.032
359,0.009
360,0.002
361,0.02
362,0.01
363,0.002
364,0.011
365,0.015
366,0.005
367,0.001
368,0.007
369,0.035
370,0.017
371,0.017
372,0.003
373,0.016
374,0.013
375,0.006
376,0.003
377,0.018
378,0.001
379,0.008
380,0.024
381,0.001
382,0.002
383,0.004
384,0.005
385,0.006
386,0.003
387,0.007
388,0.028
389,0.003
390,0.003
391,0.006
392,0.002
393,0.001
394,0.002
395,0.006
396,0.007
397,0.001
398,0.004
399,0.002
400,0.001
401,0.011
402,0.051
403,0.004
404,0.031
405,0.06
406,0.001
407,0.016
408,0.001
409,0.001
410,0.04
411,0.004
412,0.004
413,0.001
414,0.003
415,0.003
416,0.014
417,0.009
418,0.051
419,0.017
420,0.018
421,0.005
422,0.002
423,0.001
424,0.001
425,0.002
426,0.002
427,0.006
428,0.001
429,0.002
430,0.001
431,0.002
432,0.001
433,0.008
434,0.007
435,0.003
436,0.001
437,0.003
438,0.005
439,0.002
440,0.013
441,0.001
442,0.002
443,0.006
444,0.021
445,0.008
446,0.025
447,0.013
448,0.008
449,0.001
450,0.003
451,0.018
452,0.007
453,0.005
454,0.041
455,0.008
456,0.001
457,0.049
458,0.001
459,0.042
460,0.001
461,0.003
462,0.015
463,0.013
464,0.009
465,0.03
466,0.197
467,0.036
468,0.008
469,0.008
470,0.016
471,0.006
472,0.058
473,0.003
474,0.007
475,0.001
476,0.003
477,0.187
478,0.001
479,0.03
480,0.017
481,0.001
482,0.002
483,0.513
484,0.008
485,0.036
486,0.003
487,0.002
488,0.009
489,0.006
490,0.139
491,0.005
492,0.001
493,0.001
494,0.011
495,0.002
496,0.009
497,0.027
498,0.012
499,0.006
500,0.036
501,0.006
502,0.002
503,0.023
504,0.006
505,0.001
506,0.077
507,0.005
508,0.019
509,0.002
510,0.001
511,0.003
512,0.007
513,0.021
514,0.009
515,0.002
516,0.016
517,0.001
518,0.004
519,0.019
520,0.016
521,0.002
522,0.001
523,0.006
524,0.002
525,0.013
526,0.052
527,0.001
528,0.057
529,0.022
530,0.02
531,0.126
532,0.026
533,0.031
534,0.004
535,0.005
536,0.037
537,0.008
538,0.002
539,0.004
540,0.039
541,0.018
542,0.003
543,0.003
544,0.013
545,0.006
546,0.008
547,0.001
548,0.01
549,0.001
550,0.001
551,0.006
552,0.005
553,0.013
554,0.012
555,0.001
556,0.003
557,0.005
558,0.006
559,0.002
560,0.008
561,0.009
562,0.008
563,0.026
564,0.017
565,0.002
566,0.027
567,0.001
568,0.001
569,0.012
570,0.002
571,0.005
572,0.009
573,0.001
574,0.015
575,0.001
576,0.012
577,0.006
578,0.009
579,0.015
580,0.046
581,0.004
582,0.023
583,0.054
584,0.005
585,0.001
586,0.008
587,0.012
588,0.007
589,0.035
590,0.133
591,0.001
592,0.001
593,0.002
594,0.017
595,0.004
596,0.043
597,0.04
598,0.022
599,0.003
600,0.001
601,0.003
602,0.013
603,0.002
604,0.001
605,0.003
606,0.012
607,0.003
608,0.058
609,0.001
610,0.009
611,0.017
612,0.004
613,0.009
614,0.002
615,0.027
616,0.073
617,0.006
618,0.001
619,0.052
620,0.001
621,0.001
622,0.002
623,0.064
624,0.026
625,0.003
626,0.015
627,0.017
628,0.001
629,0.006
630,0.057
631,0.001
632,0.001
633,0.005
634,0.133
635,0.021
636,0.004
637,0.119
638,0.013
639,0.013
640,0.01
641,0.014
642,0.004
643,0.005
644,0.026
645,0.069
646,0.055
647,0.001
648,0.001
649,0.044
650,0.008
651,0.003
652,0.001
653,0.011
654,0.002
655,0.022
656,0.013
657,0.001
658,0.02
659,0.002
660,0.039
661,0.072
662,0.003
663,0.005
664,0.015
665,0.006
666,0.001
667,0.004
668,0.005
669,0.009
670,0.001
671,0.018
672,0.023
673,0.002
674,0.003
675,0.057
676,0.026
677,0.001
678,0.001
679,0.001
680,0.01
681,0.001
682,0.013
683,0.001
684,0.002
685,0.001
686,0.019
687,0.006
688,0.011
689,0.028
690,0.018
691,0.024
692,0.256
693,0.002
694,0.013
695,0.074
696,0.011
697,0.014
698,0.148
699,0.001
700,0.007
701,0.019
702,0.116
703,0.002
704,0.015
705,0.111
706,0.001
707,0.083
708,0.042
709,0.001
710,0.028
711,0.011
712,0.003
713,0.006
714,0.005
715,0.001
716,0.019
717,0.045
718,0.006
719,0.018
720,0.023
721,0.051
722,0.007
723,0.033
724,0.022
725,0.01
726,0.002
727,0.001
728,0.001
729,0.003
730,0.008
731,0.003
732,0.039
733,0.089
734,0.197
735,0.017
736,0.001
737,0.12
738,0.005
739,0.039
740,0.019
741,0.002
742,0.01
743,0.001
744,0.002
745,0.001
746,0.012
747,0.011
748,0.033
749,0.096
750,0.001
751,0.018
752,0.029
753,0.067
754,0.034
755,0.02
756,0.007
757,0.004
758,0.003
759,0.003
760,0.007
761,0.013
762,0.081
763,0.131
764,0.001
765,0.03
766,0.014
767,0.007
768,0.007
769,0.013
770,0.039
771,0.002
772,0.001
773,0.003
774,0.001
775,0.001
776,0.001
777,0.004
778,0.004
779,0.012
780,0.002
781,0.003
782,0.009
783,0.003
784,0.015
785,0.012
786,0.008
787,0.011
788,0.015
789,0.008
790,0.023
791,0.017
792,0.049
793,0.008
794,0.012
795,0.001
796,0.005
797,0.013
798,0.007
799,0.034
800,0.003
801,0.008
802,0.02
803,0.014
804,0.002
805,0.001
806,0.011
807,0.009
808,0.006
809,0.004
810,0.104
811,0.003
812,0.003
813,0.003
814,0.003
815,0.002
816,0.061
817,0.007
818,0.005
819,0.005
820,0.006
821,0.044
822,0.001
823,0.003
824,0.006
825,0.002
826,0.009
827,0.003
828,0.009
829,0.004
830,0.006
831,0.04
832,0.004
833,0.004
834,0.017
835,0.002
836,0.015
837,0.017
838,0.005
839,0.002
840,0.034
841,0.006
842,0.002
843,0.002
844,0.002
845,0.026
846,0.02
847,0.047
848,0.012
849,0.003
850,0.015
851,0.001
852,0.004
853,0.011
854,0.005
855,0.026
856,0.147
857,0.009
858,0.011
859,0.036
860,0.245
861,0.004
862,0.003
863,0.001
864,0.03
865,0.004
866,0.016
867,0.01
868,0.006
869,0.002
870,0.126
871,0.007
872,0.004
873,0.005
874,0.001
875,0.007
876,0.017
877,0.014
878,0.003
879,0.002
880,0.001
881,0.002
882,0.02
883,0.008
884,0.003
885,0.021
886,0.001
887,0.014
888,0.004
889,0.014
890,0.004
891,0.013
892,0.007
893,0.005
894,0.018
895,0.07
896,0.019
897,0.058
898,0.007
899,0.015
900,0.004
901,0.004
902,0.002
903,0.001
904,0.001
905,0.004
906,0.02
907,0.025
908,0.005
909,0.009
910,0.001
911,0.005
912,0.006
913,0.009
914,0.016
915,0.025
916,0.003
917,0.004
918,0.034
919,0.003
920,0.001
921,0.004
922,0.06
923,0.003
924,0.017
925,0.02
926,0.003
927,0.065
928,0.005
929,0.047
930,0.071
931,0.002
932,0.003
933,0.01
934,0.011
935,0.004
936,0.098
937,0.002
938,0.473
939,0.002
940,0.052
941,0.01
942,0.005
943,0.006
944,0.003
945,0.006
946,0.002
947,0.006
948,0.001
949,0.014
950,0.003
951,0.012
952,0.002
953,0.005
954,0.004
955,0.207
956,0.003
957,0.04
958,0.049
959,0.006
960,0.09
961,0.003
962,0.001
963,0.001
964,0.015
965,0.002
966,0.117
967,0.006
968,0.001
969,0.003
970,0.048
971,0.005
972,0.005
973,0.005
974,0.003
975,0.007
976,0.004
977,0.002
978,0.15
979,0.001
980,0.001
981,0.118
982,0.001
983,0.034
984,0.001
985,0.004
986,0.014
987,0.019
988,0.002
989,0.015
990,0.002
991,0.001
992,0.02
993,0.001
994,0.001
995,0.006
996,0.001
997,0.002
998,0.005
999,0.023
