,dispersion-pval
728,0.6095
729,0.19
730,0.03
731,0.422
732,0.022
733,0.398
734,0.176
735,0.115
736,0.209
737,0.084
738,0.009
739,0.048
740,0.021
741,0.507
742,0.001
743,0.344
744,0.189
745,0.443
746,0.03
747,0.43
748,0.192
749,0.424
750,0.017
751,0.209
752,0.167
753,0.094
754,0.124
755,0.033
756,0.053
757,0.422
758,0.28
759,0.047
760,0.403
761,0.482
762,0.039
763,0.465
764,0.044
765,0.062
766,0.57
767,0.455
768,0.171
769,0.048
770,0.078
771,0.647
772,0.218
773,0.328
774,0.118
775,0.026
776,0.026
777,0.222
778,0.187
779,0.048
780,0.369
781,0.432
782,0.152
783,0.194
784,0.165
785,0.082
786,0.044
787,0.16
788,0.477
789,0.252
790,0.64
791,0.027
792,0.311
793,0.509
794,0.62
795,0.173
796,0.004
797,0.654
798,0.343
799,0.33
800,0.726
801,0.105
802,0.366
803,0.068
804,0.1
805,0.166
806,0.029
807,0.1795
808,0.088
809,0.069
810,0.444
811,0.222
812,0.592
813,0.381
814,0.71
815,0.207
816,0.248
817,0.084
818,0.005
819,0.044
820,0.011
821,0.021
822,0.315
823,0.001
824,0.062
825,0.424
826,0.691
827,0.002
828,0.59
829,0.041
830,0.16
831,0.103
832,0.488
833,0.112
834,0.054
835,0.053
836,0.03
837,0.098
838,0.626
839,0.229
840,0.542
841,0.062
842,0.306
843,0.672
844,0.393
845,0.147
846,0.382
847,0.372
848,0.137
849,0.278
850,0.07
851,0.14
852,0.098
853,0.552
854,0.014
855,0.003
856,0.038
857,0.141
858,0.028
859,0.347
860,0.337
861,0.711
862,0.009
863,0.064
864,0.063
865,0.053
866,0.195
867,0.012
868,0.01
869,0.051
870,0.206
871,0.114
872,0.003
873,0.364
874,0.056
875,0.262
876,0.432
877,0.054
878,0.133
879,0.079
880,0.021
881,0.386
882,0.09
883,0.228
884,0.07
885,0.249
886,0.221
887,0.396
888,0.458
889,0.221
890,0.626
891,0.095
892,0.214
893,0.04
894,0.062
895,0.099
896,0.052
897,0.115
898,0.011
899,0.125
900,0.642
901,0.101
902,0.376
903,0.625
904,0.285
905,0.015
906,0.042
907,0.015
908,0.199
909,0.002
910,0.108
911,0.66
912,0.072
913,0.244
914,0.092
915,0.006
916,0.347
917,0.123
918,0.011
919,0.073
920,0.152
921,0.454
922,0.2
923,0.142
924,0.014
925,0.018
926,0.035
927,0.242
928,0.045
929,0.111
930,0.54
931,0.242
932,0.381
933,0.032
934,0.106
935,0.246
936,0.693
937,0.002
938,0.011
939,0.355
940,0.051
941,0.614
942,0.143
943,0.035
944,0.348
945,0.302
946,0.519
947,0.177
948,0.329
949,0.262
950,0.227
951,0.007
952,0.057
953,0.044
954,0.082
955,0.43
956,0.023
957,0.178
958,0.491
959,0.04
960,0.146
961,0.01
962,0.239
963,0.337
964,0.069
965,0.1
966,0.076
967,0.616
968,0.03
969,0.01
970,0.211
971,0.073
972,0.013
973,0.167
974,0.398
975,0.03
976,0.318
977,0.088
978,0.085
979,0.255
980,0.101
981,0.41
982,0.083
983,0.388
984,0.108
985,0.37
986,0.532
987,0.145
988,0.035
989,0.632
990,0.146
991,0.125
992,0.021
993,0.146
994,0.649
995,0.052
996,0.026
997,0.189
998,0.346
999,0.31
