,dispersion-pval
354,0.001
355,0.001
356,0.001
357,0.001
358,0.001
359,0.001
360,0.004
361,0.001
362,0.027
363,0.086
364,0.001
365,0.002
366,0.001
367,0.017
368,0.001
369,0.059
370,0.001
371,0.001
372,0.001
373,0.011
374,0.002
375,0.001
376,0.001
377,0.004
378,0.079
379,0.018
380,0.002
381,0.001
382,0.001
383,0.001
384,0.001
385,0.001
386,0.005
387,0.001
388,0.003
389,0.001
390,0.001
391,0.056
392,0.001
393,0.001
394,0.004
395,0.001
396,0.007
397,0.008
398,0.001
399,0.001
400,0.001
401,0.013
402,0.009
403,0.004
404,0.005
405,0.001
406,0.001
407,0.001
408,0.001
409,0.002
410,0.001
411,0.001
412,0.005
413,0.001
414,0.014
415,0.001
416,0.003
417,0.002
418,0.001
419,0.001
420,0.001
421,0.001
422,0.001
423,0.019
424,0.001
425,0.001
426,0.001
427,0.001
428,0.001
429,0.004
430,0.001
431,0.001
432,0.039
433,0.001
434,0.001
435,0.001
436,0.001
437,0.001
438,0.001
439,0.001
440,0.002
441,0.001
442,0.001
443,0.002
444,0.002
445,0.014
446,0.01
447,0.001
448,0.002
449,0.001
450,0.005
451,0.001
452,0.018
453,0.036
454,0.012
455,0.001
456,0.006
457,0.001
458,0.001
459,0.001
460,0.001
461,0.002
462,0.001
463,0.001
464,0.001
465,0.002
466,0.002
467,0.004
468,0.001
469,0.001
470,0.001
471,0.001
472,0.007
473,0.001
474,0.001
475,0.002
476,0.001
477,0.001
478,0.002
479,0.001
480,0.001
481,0.003
482,0.001
483,0.007
484,0.002
485,0.002
486,0.001
487,0.035
488,0.005
489,0.001
490,0.001
491,0.001
492,0.019
493,0.002
494,0.007
495,0.001
496,0.001
497,0.116
498,0.001
499,0.001
500,0.002
501,0.001
502,0.003
503,0.001
504,0.004
505,0.008
506,0.039
507,0.001
508,0.005
509,0.001
510,0.035
511,0.001
512,0.01
513,0.002
514,0.001
515,0.001
516,0.002
517,0.001
518,0.001
519,0.001
520,0.012
521,0.001
522,0.001
523,0.001
524,0.001
525,0.06
526,0.001
527,0.001
528,0.01
529,0.001
530,0.001
531,0.001
532,0.001
533,0.001
534,0.001
535,0.016
536,0.009
537,0.005
538,0.001
539,0.001
540,0.001
541,0.01
542,0.003
543,0.004
544,0.019
545,0.001
546,0.01
547,0.001
548,0.002
549,0.005
550,0.001
551,0.006
552,0.001
553,0.003
554,0.001
555,0.001
556,0.001
557,0.001
558,0.005
559,0.001
560,0.009
561,0.001
562,0.001
563,0.001
564,0.001
565,0.001
566,0.005
567,0.004
568,0.001
569,0.001
570,0.002
571,0.002
572,0.001
573,0.002
574,0.003
575,0.003
576,0.097
577,0.041
578,0.001
579,0.007
580,0.001
581,0.003
582,0.001
583,0.001
584,0.184
585,0.001
586,0.001
587,0.019
588,0.001
589,0.001
590,0.001
591,0.001
592,0.001
593,0.001
594,0.001
595,0.003
596,0.003
597,0.001
598,0.003
599,0.002
600,0.001
601,0.024
602,0.001
603,0.003
604,0.173
605,0.002
606,0.001
607,0.002
608,0.001
609,0.002
610,0.005
611,0.001
612,0.006
613,0.001
614,0.003
615,0.003
616,0.001
617,0.001
618,0.001
619,0.002
620,0.001
621,0.01
622,0.009
623,0.001
624,0.006
625,0.033
626,0.002
627,0.102
628,0.001
629,0.005
630,0.047
631,0.006
632,0.001
633,0.001
634,0.252
635,0.135
636,0.001
637,0.006
638,0.001
639,0.003
640,0.001
641,0.001
642,0.001
643,0.001
644,0.004
645,0.002
646,0.005
647,0.001
648,0.002
649,0.001
650,0.002
651,0.001
652,0.001
653,0.001
654,0.001
655,0.01
656,0.007
657,0.013
658,0.025
659,0.003
660,0.001
661,0.001
662,0.001
663,0.003
664,0.002
665,0.001
666,0.001
667,0.001
668,0.001
669,0.002
670,0.02
671,0.034
672,0.002
673,0.001
674,0.001
675,0.001
676,0.001
677,0.005
678,0.003
679,0.001
680,0.002
681,0.001
682,0.001
683,0.001
684,0.017
685,0.003
686,0.001
687,0.001
688,0.022
689,0.001
690,0.001
691,0.004
692,0.002
693,0.001
694,0.001
695,0.001
696,0.002
697,0.013
698,0.005
699,0.016
700,0.003
701,0.001
702,0.001
703,0.002
704,0.001
705,0.002
706,0.001
707,0.001
708,0.002
709,0.001
710,0.024
711,0.001
712,0.002
713,0.058
714,0.003
715,0.001
716,0.001
717,0.003
718,0.017
719,0.008
720,0.006
721,0.001
722,0.003
723,0.005
724,0.012
725,0.027
726,0.004
727,0.001
728,0.004
729,0.023
730,0.003
731,0.004
732,0.038
733,0.076
734,0.007
735,0.001
736,0.011
737,0.001
738,0.001
739,0.007
740,0.002
741,0.001
742,0.002
743,0.001
744,0.002
745,0.006
746,0.001
747,0.001
748,0.002
749,0.001
750,0.001
751,0.001
752,0.011
753,0.004
754,0.014
755,0.001
756,0.001
757,0.029
758,0.001
759,0.001
760,0.002
761,0.001
762,0.001
763,0.001
764,0.001
765,0.001
766,0.001
767,0.001
768,0.002
769,0.006
770,0.001
771,0.001
772,0.001
773,0.007
774,0.001
775,0.001
776,0.003
777,0.001
778,0.002
779,0.001
780,0.001
781,0.001
782,0.002
783,0.001
784,0.001
785,0.002
786,0.001
787,0.002
788,0.091
789,0.001
790,0.001
791,0.001
792,0.003
793,0.001
794,0.001
795,0.001
796,0.001
797,0.001
798,0.001
799,0.007
800,0.096
801,0.002
802,0.001
803,0.001
804,0.003
805,0.002
806,0.002
807,0.001
808,0.003
809,0.001
810,0.001
811,0.023
812,0.006
813,0.002
814,0.003
815,0.007
816,0.001
817,0.006
818,0.001
819,0.002
820,0.001
821,0.007
822,0.001
823,0.001
824,0.008
825,0.466
826,0.005
827,0.001
828,0.001
829,0.001
830,0.002
831,0.001
832,0.001
833,0.003
834,0.01
835,0.008
836,0.01
837,0.001
838,0.002
839,0.001
840,0.007
841,0.001
842,0.001
843,0.002
844,0.003
845,0.001
846,0.041
847,0.001
848,0.012
849,0.001
850,0.001
851,0.001
852,0.001
853,0.001
854,0.001
855,0.003
856,0.018
857,0.031
858,0.001
859,0.001
860,0.004
861,0.001
862,0.001
863,0.001
864,0.001
865,0.003
866,0.001
867,0.001
868,0.003
869,0.005
870,0.011
871,0.003
872,0.009
873,0.001
874,0.004
875,0.003
876,0.002
877,0.001
878,0.001
879,0.004
880,0.001
881,0.003
882,0.001
883,0.001
884,0.001
885,0.001
886,0.001
887,0.001
888,0.003
889,0.002
890,0.001
891,0.001
892,0.001
893,0.001
894,0.016
895,0.002
896,0.012
897,0.004
898,0.005
899,0.011
900,0.001
901,0.001
902,0.003
903,0.002
904,0.046
905,0.002
906,0.001
907,0.001
908,0.001
909,0.003
910,0.001
911,0.001
912,0.002
913,0.022
914,0.027
915,0.001
916,0.002
917,0.001
918,0.001
919,0.001
920,0.001
921,0.001
922,0.005
923,0.001
924,0.001
925,0.001
926,0.005
927,0.001
928,0.001
929,0.009
930,0.002
931,0.014
932,0.001
933,0.001
934,0.109
935,0.001
936,0.001
937,0.004
938,0.001
939,0.001
940,0.001
941,0.123
942,0.001
943,0.001
944,0.001
945,0.001
946,0.001
947,0.001
948,0.012
949,0.001
950,0.001
951,0.009
952,0.001
953,0.006
954,0.001
955,0.001
956,0.001
957,0.001
958,0.009
959,0.011
960,0.001
961,0.009
962,0.009
963,0.016
964,0.002
965,0.001
966,0.001
967,0.001
968,0.001
969,0.001
970,0.018
971,0.009
972,0.001
973,0.004
974,0.001
975,0.051
976,0.001
977,0.001
978,0.148
979,0.017
980,0.001
981,0.017
982,0.001
983,0.001
984,0.006
985,0.001
986,0.022
987,0.001
988,0.009
989,0.001
990,0.001
991,0.001
992,0.005
993,0.001
994,0.001
995,0.013
996,0.001
997,0.031
998,0.002
999,0.002
