,dispersion-pval
840,0.044
841,0.149
842,0.2435
843,0.349
844,0.001
845,0.09
846,0.01
847,0.176
848,0.143
849,0.105
850,0.215
851,0.235
852,0.084
853,0.013
854,0.076
855,0.128
856,0.287
857,0.081
858,0.042
859,0.057
860,0.675
861,0.044
862,0.041
863,0.024
864,0.261
865,0.033
866,0.141
867,0.184
868,0.014
869,0.106
870,0.123
871,0.255
872,0.578
873,0.285
874,0.01
875,0.011
876,0.255
877,0.476
878,0.086
879,0.047
880,0.069
881,0.114
882,0.08
883,0.141
884,0.487
885,0.095
886,0.403
887,0.066
888,0.014
889,0.087
890,0.326
891,0.033
892,0.518
893,0.262
894,0.516
895,0.025
896,0.043
897,0.028
898,0.083
899,0.146
900,0.145
901,0.034
902,0.02
903,0.017
904,0.04
905,0.003
906,0.614
907,0.007
908,0.051
909,0.031
910,0.244
911,0.167
912,0.114
913,0.055
914,0.018
915,0.217
916,0.053
917,0.137
918,0.053
919,0.64
920,0.583
921,0.052
922,0.081
923,0.2
924,0.141
925,0.064
926,0.06
927,0.093
928,0.006
929,0.693
930,0.01
931,0.458
932,0.328
933,0.121
934,0.072
935,0.002
936,0.039
937,0.015
938,0.17
939,0.547
940,0.04
941,0.081
942,0.072
943,0.098
944,0.643
945,0.005
946,0.003
947,0.164
948,0.008
949,0.046
950,0.506
951,0.039
952,0.002
953,0.55
954,0.344
955,0.028
956,0.494
957,0.382
958,0.054
959,0.024
960,0.014
961,0.303
962,0.636
963,0.001
964,0.052
965,0.042
966,0.023
967,0.412
968,0.67
969,0.072
970,0.495
971,0.016
972,0.081
973,0.046
974,0.015
975,0.035
976,0.006
977,0.056
978,0.232
979,0.272
980,0.05
981,0.207
982,0.105
983,0.012
984,0.292
985,0.001
986,0.131
987,0.031
988,0.209
989,0.018
990,0.001
991,0.003
992,0.022
993,0.051
994,0.359
995,0.043
996,0.26
997,0.009
998,0.27
999,0.087
