,dispersion-pval
260,0.135
261,0.429
262,0.137
263,0.374
264,0.556
265,0.611
266,0.444
267,0.63
268,0.703
269,0.597
270,0.408
271,0.133
272,0.517
273,0.292
274,0.674
275,0.607
276,0.643
277,0.158
278,0.666
279,0.334
280,0.7
281,0.394
282,0.422
283,0.612
284,0.605
285,0.518
286,0.608
287,0.32
288,0.667
289,0.655
290,0.702
291,0.682
292,0.357
293,0.733
294,0.444
295,0.045
296,0.035
297,0.671
298,0.309
299,0.116
300,0.542
301,0.704
302,0.562
303,0.664
304,0.145
305,0.101
306,0.293
307,0.574
308,0.695
309,0.696
310,0.219
311,0.281
312,0.316
313,0.685
314,0.679
315,0.116
316,0.397
317,0.672
318,0.243
319,0.737
320,0.526
321,0.437
322,0.461
323,0.71
324,0.751
325,0.666
326,0.703
327,0.315
328,0.689
329,0.33
330,0.734
331,0.668
332,0.663
333,0.638
334,0.579
335,0.685
336,0.592
337,0.625
338,0.673
339,0.655
340,0.754
341,0.724
342,0.552
343,0.549
344,0.697
345,0.598
346,0.574
347,0.369
348,0.545
349,0.692
350,0.249
351,0.605
352,0.628
353,0.664
354,0.705
355,0.097
356,0.551
357,0.078
358,0.691
359,0.292
360,0.625
361,0.631
362,0.3
363,0.036
364,0.662
365,0.572
366,0.477
367,0.557
368,0.742
369,0.719
370,0.686
371,0.13
372,0.394
373,0.645
374,0.33
375,0.731
376,0.623
377,0.648
378,0.529
379,0.466
380,0.61
381,0.2
382,0.724
383,0.666
384,0.735
385,0.581
386,0.697
387,0.189
388,0.46
389,0.65
390,0.707
391,0.696
392,0.528
393,0.02
394,0.6065
395,0.491
396,0.615
397,0.39
398,0.673
399,0.482
400,0.703
401,0.414
402,0.311
403,0.608
404,0.534
405,0.667
406,0.642
407,0.542
408,0.391
409,0.729
410,0.347
411,0.666
412,0.337
413,0.379
414,0.423
415,0.595
416,0.151
417,0.504
418,0.599
419,0.622
420,0.683
421,0.41
422,0.666
423,0.473
424,0.521
425,0.592
426,0.026
427,0.434
428,0.148
429,0.658
430,0.677
431,0.128
432,0.279
433,0.136
434,0.185
435,0.604
436,0.345
437,0.349
438,0.702
439,0.606
440,0.62
441,0.728
442,0.3
443,0.632
444,0.564
445,0.494
446,0.703
447,0.493
448,0.157
449,0.557
450,0.605
451,0.601
452,0.679
453,0.702
454,0.546
455,0.411
456,0.653
457,0.563
458,0.655
459,0.731
460,0.711
461,0.2
462,0.664
463,0.447
464,0.561
465,0.462
466,0.032
467,0.736
468,0.385
469,0.606
470,0.357
471,0.706
472,0.051
473,0.103
474,0.698
475,0.089
476,0.613
477,0.439
478,0.697
479,0.667
480,0.672
481,0.052
482,0.721
483,0.611
484,0.652
485,0.62
486,0.653
487,0.606
488,0.142
489,0.707
490,0.661
491,0.256
492,0.088
493,0.649
494,0.504
495,0.243
496,0.078
497,0.484
498,0.448
499,0.11
500,0.707
501,0.31
502,0.492
503,0.582
504,0.367
505,0.192
506,0.407
507,0.435
508,0.373
509,0.53
510,0.685
511,0.55
512,0.602
513,0.63
514,0.706
515,0.711
516,0.696
517,0.714
518,0.715
519,0.324
520,0.467
521,0.109
522,0.701
523,0.726
524,0.551
525,0.673
526,0.612
527,0.696
528,0.734
529,0.167
530,0.703
531,0.519
532,0.692
533,0.412
534,0.58
535,0.706
536,0.68
537,0.667
538,0.407
539,0.226
540,0.621
541,0.678
542,0.4025
543,0.291
544,0.16
545,0.602
546,0.561
547,0.665
548,0.203
549,0.182
550,0.649
551,0.658
552,0.605
553,0.632
554,0.558
555,0.723
556,0.248
557,0.268
558,0.659
559,0.325
560,0.578
561,0.255
562,0.442
563,0.348
564,0.687
565,0.705
566,0.705
567,0.722
568,0.598
569,0.573
570,0.34
571,0.691
572,0.49
573,0.138
574,0.549
575,0.727
576,0.398
577,0.373
578,0.606
579,0.707
580,0.654
581,0.597
582,0.324
583,0.571
584,0.693
585,0.441
586,0.539
587,0.622
588,0.154
589,0.7
590,0.718
591,0.589
592,0.568
593,0.558
594,0.562
595,0.12
596,0.587
597,0.624
598,0.074
599,0.515
600,0.664
601,0.722
602,0.699
603,0.276
604,0.469
605,0.651
606,0.612
607,0.026
608,0.709
609,0.674
610,0.385
611,0.286
612,0.169
613,0.128
614,0.705
615,0.597
616,0.567
617,0.687
618,0.5
619,0.139
620,0.57
621,0.261
622,0.688
623,0.697
624,0.559
625,0.718
626,0.715
627,0.637
628,0.692
629,0.462
630,0.425
631,0.402
632,0.695
633,0.25
634,0.686
635,0.514
636,0.173
637,0.628
638,0.724
639,0.703
640,0.588
641,0.664
642,0.33
643,0.722
644,0.718
645,0.696
646,0.613
647,0.28
648,0.273
649,0.134
650,0.561
651,0.404
652,0.7
653,0.701
654,0.309
655,0.539
656,0.523
657,0.234
658,0.369
659,0.723
660,0.369
661,0.343
662,0.527
663,0.652
664,0.273
665,0.187
666,0.517
667,0.7
668,0.2
669,0.751
670,0.694
671,0.567
672,0.657
673,0.716
674,0.672
675,0.169
676,0.17
677,0.204
678,0.657
679,0.51
680,0.266
681,0.696
682,0.52
683,0.139
684,0.457
685,0.237
686,0.741
687,0.429
688,0.653
689,0.664
690,0.207
691,0.4
692,0.649
693,0.7
694,0.428
695,0.468
696,0.569
697,0.693
698,0.508
699,0.281
700,0.548
701,0.704
702,0.238
703,0.602
704,0.606
705,0.718
706,0.666
707,0.736
708,0.482
709,0.578
710,0.709
711,0.297
712,0.483
713,0.119
714,0.548
715,0.268
716,0.416
717,0.675
718,0.252
719,0.433
720,0.507
721,0.324
722,0.656
723,0.308
724,0.584
725,0.685
726,0.139
727,0.408
728,0.388
729,0.307
730,0.569
731,0.598
732,0.489
733,0.124
734,0.665
735,0.698
736,0.08
737,0.603
738,0.634
739,0.197
740,0.73
741,0.684
742,0.168
743,0.345
744,0.702
745,0.443
746,0.675
747,0.715
748,0.64
749,0.664
750,0.441
751,0.092
752,0.415
753,0.408
754,0.299
755,0.079
756,0.561
757,0.721
758,0.293
759,0.198
760,0.708
761,0.248
762,0.285
763,0.431
764,0.256
765,0.309
766,0.363
767,0.659
768,0.504
769,0.279
770,0.694
771,0.601
772,0.702
773,0.699
774,0.676
775,0.123
776,0.675
777,0.621
778,0.255
779,0.317
780,0.603
781,0.698
782,0.084
783,0.052
784,0.24
785,0.1
786,0.631
787,0.651
788,0.098
789,0.616
790,0.616
791,0.658
792,0.579
793,0.405
794,0.509
795,0.566
796,0.64
797,0.69
798,0.14
799,0.418
800,0.194
801,0.598
802,0.689
803,0.654
804,0.459
805,0.623
806,0.717
807,0.638
808,0.466
809,0.743
810,0.069
811,0.492
812,0.704
813,0.68
814,0.561
815,0.17
816,0.673
817,0.503
818,0.2865
819,0.337
820,0.504
821,0.506
822,0.606
823,0.712
824,0.706
825,0.676
826,0.137
827,0.61
828,0.606
829,0.22
830,0.407
831,0.618
832,0.027
833,0.717
834,0.0475
835,0.496
836,0.71
837,0.318
838,0.513
839,0.48
840,0.126
841,0.42
842,0.675
843,0.56
844,0.511
845,0.383
846,0.48
847,0.694
848,0.198
849,0.025
850,0.185
851,0.703
852,0.456
853,0.376
854,0.264
855,0.673
856,0.618
857,0.47
858,0.174
859,0.392
860,0.612
861,0.168
862,0.241
863,0.401
864,0.212
865,0.253
866,0.695
867,0.557
868,0.191
869,0.56
870,0.517
871,0.71
872,0.712
873,0.371
874,0.182
875,0.708
876,0.669
877,0.473
878,0.634
879,0.645
880,0.137
881,0.584
882,0.672
883,0.445
884,0.199
885,0.684
886,0.565
887,0.708
888,0.696
889,0.473
890,0.529
891,0.233
892,0.739
893,0.715
894,0.718
895,0.536
896,0.562
897,0.417
898,0.568
899,0.711
900,0.511
901,0.074
902,0.632
903,0.22
904,0.457
905,0.598
906,0.691
907,0.625
908,0.684
909,0.468
910,0.08
911,0.724
912,0.602
913,0.566
914,0.176
915,0.634
916,0.633
917,0.642
918,0.178
919,0.272
920,0.264
921,0.725
922,0.285
923,0.337
924,0.726
925,0.388
926,0.611
927,0.533
928,0.603
929,0.589
930,0.552
931,0.577
932,0.517
933,0.476
934,0.687
935,0.198
936,0.752
937,0.553
938,0.586
939,0.452
940,0.491
941,0.084
942,0.721
943,0.567
944,0.448
945,0.594
946,0.6
947,0.603
948,0.709
949,0.42
950,0.709
951,0.615
952,0.535
953,0.227
954,0.345
955,0.187
956,0.604
957,0.072
958,0.144
959,0.069
960,0.473
961,0.474
962,0.534
963,0.423
964,0.216
965,0.664
966,0.558
967,0.68
968,0.738
969,0.552
970,0.049
971,0.727
972,0.66
973,0.493
974,0.741
975,0.201
976,0.2
977,0.715
978,0.095
979,0.364
980,0.694
981,0.517
982,0.623
983,0.66
984,0.441
985,0.604
986,0.578
987,0.044
988,0.116
989,0.57
990,0.612
991,0.691
992,0.737
993,0.046
994,0.433
995,0.694
996,0.72
997,0.336
998,0.705
999,0.296
