,dispersion-pval
701,0.647
702,0.087
703,0.634
704,0.694
705,0.779
706,0.433
707,0.165
708,0.753
709,0.098
710,0.482
711,0.587
712,0.721
713,0.178
714,0.142
715,0.781
716,0.718
717,0.487
718,0.618
719,0.754
720,0.587
721,0.677
722,0.474
723,0.119
724,0.665
725,0.275
726,0.267
727,0.748
728,0.742
729,0.771
730,0.699
731,0.765
732,0.615
733,0.412
734,0.567
735,0.606
736,0.778
737,0.609
738,0.448
739,0.623
740,0.17
741,0.419
742,0.75
743,0.273
744,0.753
745,0.736
746,0.737
747,0.589
748,0.667
749,0.362
750,0.694
751,0.175
752,0.475
753,0.202
754,0.468
755,0.689
756,0.519
757,0.623
758,0.727
759,0.312
760,0.692
761,0.375
762,0.757
763,0.036
764,0.44
765,0.72
766,0.734
767,0.708
768,0.69
769,0.715
770,0.756
771,0.312
772,0.095
773,0.474
774,0.363
775,0.04
776,0.729
777,0.732
778,0.763
779,0.424
780,0.441
781,0.672
782,0.477
783,0.404
784,0.484
785,0.703
786,0.214
787,0.314
788,0.144
789,0.409
790,0.304
791,0.782
792,0.065
793,0.186
794,0.297
795,0.464
796,0.604
797,0.756
798,0.605
799,0.667
800,0.634
801,0.242
802,0.4275
803,0.535
804,0.608
805,0.043
806,0.571
807,0.157
808,0.339
809,0.74
810,0.688
811,0.713
812,0.129
813,0.178
814,0.297
815,0.284
816,0.787
817,0.552
818,0.598
819,0.614
820,0.126
821,0.74
822,0.745
823,0.588
824,0.69
825,0.573
826,0.764
827,0.652
828,0.487
829,0.745
830,0.685
831,0.641
832,0.762
833,0.618
834,0.69
835,0.519
836,0.463
837,0.286
838,0.501
839,0.516
840,0.597
841,0.587
842,0.748
843,0.565
844,0.759
845,0.668
846,0.273
847,0.416
848,0.364
849,0.594
850,0.02
851,0.725
852,0.727
853,0.522
854,0.626
855,0.306
856,0.089
857,0.083
858,0.51
859,0.21
860,0.684
861,0.404
862,0.551
863,0.225
864,0.363
865,0.631
866,0.032
867,0.236
868,0.739
869,0.652
870,0.22
871,0.518
872,0.408
873,0.435
874,0.211
875,0.673
876,0.223
877,0.494
878,0.66
879,0.654
880,0.692
881,0.184
882,0.099
883,0.774
884,0.32
885,0.277
886,0.052
887,0.686
888,0.54
889,0.641
890,0.739
891,0.316
892,0.543
893,0.714
894,0.534
895,0.649
896,0.744
897,0.672
898,0.261
899,0.667
900,0.724
901,0.256
902,0.754
903,0.552
904,0.691
905,0.657
906,0.128
907,0.75
908,0.666
909,0.121
910,0.387
911,0.341
912,0.112
913,0.436
914,0.118
915,0.711
916,0.085
917,0.422
918,0.669
919,0.737
920,0.759
921,0.748
922,0.258
923,0.054
924,0.735
925,0.65
926,0.757
927,0.483
928,0.758
929,0.257
930,0.502
931,0.499
932,0.557
933,0.631
934,0.7
935,0.649
936,0.357
937,0.623
938,0.416
939,0.086
940,0.352
941,0.261
942,0.5
943,0.337
944,0.746
945,0.765
946,0.202
947,0.496
948,0.643
949,0.735
950,0.672
951,0.646
952,0.681
953,0.757
954,0.445
955,0.744
956,0.121
957,0.613
958,0.018
959,0.172
960,0.554
961,0.349
962,0.286
963,0.26
964,0.66
965,0.631
966,0.726
967,0.282
968,0.225
969,0.779
970,0.716
971,0.025
972,0.584
973,0.415
974,0.263
975,0.389
976,0.631
977,0.378
978,0.456
979,0.506
980,0.7415
981,0.028
982,0.762
983,0.577
984,0.678
985,0.697
986,0.77
987,0.472
988,0.072
989,0.611
990,0.588
991,0.107
992,0.731
993,0.755
994,0.313
995,0.125
996,0.445
997,0.628
998,0.504
999,0.572
